address,area,price
幸福-会展城上城,香坊,900
安埠-果园小区,香坊,1200
香坊大街-公园小区,香坊,1550
三合路-海富山水文园(一期),香坊,1200
乐松-南郡凤凰湾,香坊,2300
乐松-凯旋广场,香坊,900
旭升街-703研究所家属楼,香坊,1800
湘江路-电力医院家属楼,香坊,3500
民生路-亚麻小区(北区),香坊,1350
立汇美罗湾-金色城邦(二期),香坊,1900
珠江路-建北街55号小区,香坊,1500
乐松-乐安小区,香坊,200
安埠-果园小区,香坊,1200
省政府香坊片-风华小区,香坊,2500
三合路-海富山水文园(一期),香坊,1200
西香坊-枫桥国际,香坊,3500
安埠-香顺小区,香坊,1700
西香坊-巴黎广场乐福小区,香坊,1100
乐松-招商诺丁山,香坊,1600
进乡街-龙珅花园,香坊,1200
闽江路-锅炉厂家属小区(香坊),香坊,500
三大动力-安埠小区(南区),香坊,900
安埠-金瑞林城(三期),香坊,1350
通乡商店-湘江悦,香坊,2100
湘江路-建北小区,香坊,1800
珠江路-龙珅花园,香坊,800
闽江路-香林名苑,香坊,500
哈慈-龙珅花园,香坊,1350
闽江路-木材西街4号小区,香坊,500
菜艺街-永吉家园,香坊,500
安埠-悦然臻城,香坊,1400
哈慈-哈电春江家园(二三期),香坊,700
三大动力-温哥华森林(二期),香坊,2400
农大-永泰城,香坊,500
幸福-汇智五洲城,香坊,1600
幸福-电机厂家属楼,香坊,1200
乐松-汇智五洲城,香坊,1000
幸福-量具小区,香坊,1000
民生路,香坊,900
幸福-永泰城,香坊,1600
珠江路-珠江俊景,香坊,1050
乐松-电机厂家属楼,香坊,1000
湘江路-湘江悦,香坊,1500
民生路-量具小区,香坊,900
珠江路-建北小区,香坊,2500
珠江路-珠江俊景,香坊,1300
安埠-罗马公元,香坊,800
母亲广场-华润中央公园,香坊,2500
湘江路-湘江悦,香坊,2200
哈慈-恒大御景湾,香坊,3300
民生路-哈量小区,香坊,1100
哈慈-恒大御景湾,香坊,2800
民生路-亚麻小区(北区),香坊,800
乐松-幸福小区,香坊,1500
建北-建成家园,香坊,900
三合路-南郡新城,香坊,1000
安埠-罗马公元,香坊,499
哈慈-澜悦东方,香坊,2000
进乡街-阳光绿景,香坊,1000
安埠-盛新领地,香坊,1500
珠江路-南亭印象,香坊,1200
进乡街-祥和家园,香坊,1200
立汇美罗湾-立汇美罗湾三期,香坊,900
安埠-罗马公元,香坊,2600
母亲广场-香湾青城,香坊,600
菜艺街-府林里家属楼,香坊,1200
文政-铁路文政新区,香坊,1550
公滨路-龙跃金水湾,香坊,500
省医院-四季上东,香坊,6666
香坊大街-汇雄时代,香坊,1500
幸福-新松茂樾山,香坊,1500
省医院-四季上东,香坊,4500
三合路-海富山水文园(一期),香坊,1400
木材-臻品小区,香坊,1500
省医院-四季上东,香坊,4500
进乡街-阳光绿景,香坊,650
木材-臻品小区,香坊,1500
乐园街-乐园小区,香坊,350
民生路-中北春城(一期),香坊,2300
三合路-旭辉苑,香坊,1250
安埠-安埠小区(北区),香坊,1300
母亲广场-联草小区,香坊,1200
乐松-凯旋广场,香坊,2000
哈平路-哈南之星,香坊,1000
乐松-乐松小区,香坊,1100
民生路-民生国际,香坊,6500
王兆-王兆小区,香坊,1000
民生路-丁香园,香坊,2000
三合路-绿海华庭(一二期),香坊,1300
香坊大街-龙瑞小区(西区),香坊,1500
安埠-安埠(二期),香坊,1200
三合路-森林人家,香坊,1300
安埠-安埠小区(南区),香坊,1100
闽江路-哈轴职工香电,香坊,900
三合路-海富山水文园(二期),香坊,1400
幸福-永泰城,香坊,1500
红旗大街香坊段-白毛小区,香坊,1250
旭升街-哈汽旭升小区,香坊,500
安埠-罗马公元,香坊,2200
菜艺街-东站街9号小区,香坊,650
闽江路-麒麟茗邸,香坊,1500
农大-城东新居,香坊,6666
立汇美罗湾-立汇美罗湾二期,香坊,1600
乐松-南郡凤凰湾,香坊,2700
三合路-海富山水文园(二期),香坊,1500
立汇美罗湾-立汇美罗湾三期,香坊,1000
安埠-香茗小区,香坊,1000
安埠-安埠(二期),香坊,1800
安埠-罗马公元,香坊,1700
安埠-罗马公元,香坊,2200
珠江路-黑龙江省旅游局家属楼,香坊,220
闽江路-麒麟茗邸,香坊,1500
安埠-安埠(二期),香坊,220
立汇美罗湾-立汇美罗湾二期,香坊,1600
三合路-怡园小区,香坊,1200
三合路-海富山水文园(二期),香坊,1500
进乡街-阳光绿景,香坊,1000
安埠-香茗小区,香坊,1000
王兆-王兆小区,香坊,800
安埠-罗马公元,香坊,1700
西香坊-香康小区,香坊,1000
幸福-永泰城,香坊,1800
安埠-家园新城,香坊,267
珠江路-建北街55号小区,香坊,1700
母亲广场-香湾青城,香坊,2200
乐松-凯旋广场,香坊,1800
菜艺街-六顺街副1-4号小区,香坊,1300
珠江路-明珠公寓,香坊,1800
安埠-家园新城,香坊,200
乐松-凯旋广场,香坊,1700
进乡街-玉翠秀府,香坊,1500
进乡街-祥和家园,香坊,1700
农大-河畔花园,香坊,1300
菜艺街-六顺街170号小区,香坊,400
珠江路-菜艺小区,香坊,220
民生路-民生国际,香坊,2000
乐松-乐松小区,香坊,220
民生路-中北春城(二期),香坊,1600
王兆-王兆新村,香坊,1500
民生路-民生小区,香坊,1300
哈平路-哈南之星,香坊,1000
木材-远创樾府,香坊,1600
幸福-东升嘉园,香坊,900
安埠-罗马公元,香坊,2500
菜艺街-六顺街170号小区,香坊,400
民生路-民生小区,香坊,1500
民生路-民生国际,香坊,2000
农林街-农林小区,香坊,1800
民生路-中北春城(二期),香坊,1600
进乡街-格兰云天,香坊,1500
民生路-民生小区,香坊,1300
哈平路-绿海花园,香坊,1500
木材-远创樾府,香坊,1600
进乡街-格兰云天,香坊,1400
安埠-罗马公元,香坊,2500
幸福-新松茂樾山,香坊,1500
乐松-动源小区,香坊,1600
哈慈-恒大御景湾,香坊,2500
木材-远创樾府,香坊,1900
立汇美罗湾-金色城邦(二期),香坊,1250
乐松-花卉小区,香坊,1600
农大-城东新居,香坊,1380
安埠-罗马公元,香坊,1700
农大-城东新居,香坊,1400
进乡街-祥和家园,香坊,1200
进乡街-金瑞林城,香坊,3000
省医院-万象上东,香坊,2600
农大-城东新居,香坊,1400
幸福-新松茂樾山,香坊,1500
建北-建成家园,香坊,1700
幸福-会展城上城,香坊,1300
湘江路-湘江家园,香坊,2200
进乡街-招商诺丁山,香坊,1800
乐园街-乐园小区,香坊,600
民生路-亚麻小区(北区),香坊,1400
省医院-亚麻小区(南区),香坊,800
乐松-春江新城,香坊,2400
乐松-春江新城,香坊,2700
母亲广场-哈电东升家园,香坊,850
进乡街-招商诺丁山,香坊,1800
民生路-民生小区,香坊,1300
民生路-亚麻小区(北区),香坊,1400
木材-远创樾府,香坊,1700
乐松-春江新城,香坊,2400
乐松-动源小区,香坊,1800
母亲广场-哈电东升家园,香坊,850
木材-远创樾府,香坊,1500
乐松-华侨名苑,香坊,1500
民生路-亚麻小区(北区),香坊,2500
省医院-中山国际,香坊,2600
哈平路-远大都市绿洲,香坊,800
安埠-顺水小区,香坊,1700
进乡街-阳光绿景,香坊,2000
进乡街-格兰云天,香坊,1500
菜艺街-香安电力住宅小区,香坊,1500
三合路-海富山水文园(二期),香坊,1400
湘江路-湘江悦,香坊,1750
省医院-司徒街46号小区,香坊,1200
安埠-顺水小区,香坊,1600
民生路-中北春城(三期),香坊,2800
幸福-新松茂樾山,香坊,1250
三合路-绿海华庭(一二期),香坊,1500
闽江路-善上居,香坊,950
乐松-菜站小区(香坊),香坊,1400
木材-远创樾府,香坊,1500
幸福-金源蓝城,香坊,600
红旗大街香坊段-白毛小区,香坊,1450
三合路-绿海华庭(一二期),香坊,1500
珠江路-菜艺小区,香坊,1300
民生路-亚麻小区(北区),香坊,1600
立汇美罗湾-金色城邦(二期),香坊,1500
民生路-量具小区,香坊,1800
三大动力-五院小区,香坊,1200
安埠-安埠小区(南区),香坊,1100
乐松-菜站小区(香坊),香坊,1400
哈平路-远大都市绿洲,香坊,1500
幸福-金源蓝城,香坊,600
立汇美罗湾-立汇美罗湾二期,香坊,1300
三合路-绿海华庭(一二期),香坊,1500
幸福-金源蓝城,香坊,1200
民生路-亚麻小区(北区),香坊,1600
幸福-永泰城,香坊,1500
民生路-量具小区,香坊,1800
珠江路-明珠公寓,香坊,3000
安埠-安埠小区(南区),香坊,1100
珠江路-珠江香城(东区),香坊,900
进乡街-玉翠秀府,香坊,1900
立汇美罗湾-立汇美罗湾二期,香坊,2500
安埠-香通家园,香坊,1500
木材-远创樾府,香坊,1700
闽江路-麒麟茗邸,香坊,2500
幸福-新松茂樾山,香坊,1200
哈慈-恒大御景湾,香坊,2400
幸福-恒隆华府,香坊,1450
万达-万达公寓,香坊,2000
幸福-汇智五洲城,香坊,1400
王兆-王兆小区,香坊,550
木材-臻品小区,香坊,1499
幸福-永泰城,香坊,1300
三合路-三合园小区,香坊,1300
闽江路-麒麟茗邸,香坊,1500
安埠-果园星城(C区),香坊,1450
万达-万达公寓,香坊,800
三合路-绿海华庭(一二期),香坊,1300
安埠-果园小区,香坊,850
乐松-怡园绿景,香坊,2000
农林街-农林小区,香坊,1000
建北-建成家园,香坊,900
立汇美罗湾-立汇美罗湾一期,香坊,1100
安埠-果园小区,香坊,850
珠江路-珠江俊景,香坊,1800
农林街-农林小区,香坊,1000
幸福-尚东辉煌城,香坊,1200
立汇美罗湾-立汇美罗湾一期,香坊,1100
进乡街-金瑞林城,香坊,2200
乐松-凯旋广场,香坊,350
农大-电碳路69-1号小区,香坊,1000
三合路-海富山水文园(二期),香坊,1700
母亲广场-香湾青城,香坊,1800
珠江路-珠江帝景,香坊,1500
哈慈-香林名苑,香坊,1300
安埠-罗马公元,香坊,1800
安埠-水木兰亭,香坊,1500
珠江路-明珠公寓,香坊,3800
幸福-金源蓝城,香坊,600
安埠-安埠小区(北区),香坊,1300
安埠-蓝盾家园,香坊,800
安埠-罗马公元,香坊,1600
幸福-恒隆华府,香坊,800
民生路-文化街14-1号小区,香坊,850
三大动力-星光家属小区,香坊,1000
进乡街-格兰云天,香坊,1300
安埠-果园星城(D区),香坊,2200
文政-铁路文政新区,香坊,1300
立汇美罗湾-金色城邦(二期),香坊,2500
立汇美罗湾-金色城邦(二期),香坊,1200
三大动力-鼎园明府,香坊,950
民生路-中北春城(三期),香坊,2500
幸福-永泰城,香坊,2500
进乡街-玉翠秀府,香坊,1500
幸福-会展城上城,香坊,1500
农林街-农林小区,香坊,1800
安埠-安埠(二期),香坊,1200
省医院-五叙小区,香坊,750
农大-城东新居,香坊,1100
木材-远创樾府,香坊,1600
三合路-电塔家园,香坊,1600
珠江路-菜艺小区,香坊,1250
进乡街-招商诺丁山,香坊,1600
香坊周边-碧园小区,香坊,10008
安埠-安埠(二期),香坊,400
珠江路-珠江俊景,香坊,850
旭升街-多福家园,香坊,1200
万达-万达公寓,香坊,1900
安埠-公滨城市花园,香坊,1700
进乡街-格兰云天,香坊,1200
珠江路-珠江俊景,香坊,900
香坊大街-汇雄时代,香坊,2000
乐松-幸福家园(哈平路),香坊,1300
珠江路-珠江名苑,香坊,700
湘江路-龙民大厦,香坊,3500
立汇美罗湾-通天街小区,香坊,1200
安埠-农林小区,香坊,550
农林街-罗马公元,香坊,1500
安埠-恒大丁香郡,香坊,1300
进乡街-哈尔滨软件园小区,香坊,3000
湘江路-哈轴红旗小区,香坊,2500
珠江路-衡山路2-1号小区,香坊,850
省医院-乐松小区,香坊,2000
乐松-永泰城,香坊,200
幸福-城东新居,香坊,1600
农大-金瑞林城,香坊,900
进乡街-南郡新城,香坊,2000
三合路-春江新城,香坊,1580
乐松-会展城上城,香坊,2400
幸福-珠江帝景,香坊,2200
珠江路-鸿盛春天,香坊,2100
公滨路-东方玫瑰园,香坊,3200
进乡街,香坊,1100
珠江路-珠江帝景,香坊,2100
母亲广场-哈电东升家园,香坊,1200
进乡街-东方玫瑰园,香坊,1100
幸福-会展城上城,香坊,1000
乐松-电业局家属楼,香坊,1000
幸福-尚东辉煌城,香坊,1500
安埠-果园星城(A区),香坊,2000
哈慈-恒大御景湾,香坊,750
闽江路-麒麟茗邸,香坊,850
幸福-新松茂樾山,香坊,1400
万达-万达公寓,香坊,3200
民生路-民生国际,香坊,2000
菜艺街-珠江路100号小区,香坊,1150
进乡街-格兰云天,香坊,1300
安埠-罗马公元,香坊,1500
幸福-尚东辉煌城,香坊,1300
三合路-绿海华庭(一二期),香坊,1500
乐松-乐松小区,香坊,200
母亲广场-联草小区,香坊,900
珠江路-正基香江园(西区),香坊,700
省医院-万象上东,香坊,2300
三大动力-锅炉厂家属小区(香坊),香坊,500
公滨路-龙跃金水湾,香坊,1000
哈慈-恒大御景湾,香坊,2300
香坊大街-汇雄时代,香坊,2500
香坊大街-龙瑞小区(西区),香坊,1100
进乡街-泰山领秀,香坊,1300
哈平路-远大都市绿洲,香坊,800
西香坊-四史社区,香坊,1200
万达-万达公寓,香坊,1800
幸福-恒隆华府,香坊,1350
建北-建成家园,香坊,1350
旭升街-田园新城,香坊,500
安埠-永吉家园,香坊,1700
母亲广场-华润中央公园,香坊,3000
西香坊-四史社区,香坊,1200
木材-远创樾府,香坊,2000
幸福-恒隆华府,香坊,1350
进乡街-丁香家园,香坊,500
旭升街-田园新城,香坊,500
安埠-水木兰亭,香坊,1000
母亲广场-华润中央公园,香坊,3000
乐松-乐松小区,香坊,200
万达-万达公寓,香坊,2300
哈慈-香林名苑,香坊,1900
三合路-绿海华庭(一二期),香坊,1650
乐松-幸福家园(哈平路),香坊,200
幸福-新松茂樾山,香坊,1500
乐松-幸福家园(哈平路),香坊,200
民生路-亚麻小区(北区),香坊,1000
乐松-花卉小区,香坊,2400
省医院-三辅社区,香坊,1000
进乡街-金瑞林城,香坊,2200
三合路-乐东嘉园,香坊,1500
进乡街-金瑞林城,香坊,2200
湘江路-科技公寓,香坊,700
省医院-亚麻小区(南区),香坊,1400
省医院-万象上东,香坊,3500
香坊大街-汇雄时代,香坊,1500
闽江路-善上居,香坊,2400
进乡街-万科招商城市之光(一期),香坊,1500
果园-果园星城(E区),香坊,1450
安埠-安埠小区(北区),香坊,650
省医院-恒祥中山,香坊,2200
省医院-赣水社区(北区),香坊,3000
三合路-海富山水文园(一期),香坊,1100
安埠-安埠小区(南区),香坊,1333
安埠-罗马公元,香坊,2700
幸福-新松茂樾山,香坊,1200
立汇美罗湾-立汇美罗湾三期,香坊,1200
省医院-恒祥中山,香坊,2200
安埠-果园星城(C区),香坊,1900
三合路-海富山水文园(一期),香坊,1100
珠江路-农校小区,香坊,1250
安埠-罗马公元,香坊,2700
万达-万达公寓,香坊,2000
立汇美罗湾-立汇美罗湾三期,香坊,1200
天鹅饭店-石化小区,香坊,1000
民生路-量具小区,香坊,1200
立汇美罗湾-立汇美罗湾二期,香坊,1350
天鹅饭店-石化小区,香坊,2000
三大动力-富江家园,香坊,1500
民生路-中北春城(三期),香坊,2500
乐松-春缘名苑,香坊,1800
三合路-海富山水文园(二期),香坊,1600
农大-城东新居,香坊,1700
安埠-罗马公元,香坊,1700
哈慈-香林名苑,香坊,1400
旭升街-哈锅宿舍,香坊,950
幸福-恒隆华府,香坊,800
省医院-万象上东,香坊,2200
省医院-赣水社区(北区),香坊,1600
安埠-安埠小区(南区),香坊,2400
安埠-安埠小区(北区),香坊,500
乐松-巴黎广场乐福小区,香坊,350
三合路-三合园小区,香坊,1800
民生路-丁香园,香坊,2500
母亲广场-联草小区,香坊,750
三大动力-南郡新城(二期),香坊,1200
三大动力-五院小区,香坊,800
香坊大街-汇雄时代,香坊,2100
湘江路-湘江悦,香坊,3200
公滨路-龙跃金水湾,香坊,700
三大动力-安通家园,香坊,1650
幸福-金源蓝城,香坊,500
香坊大街-汇雄时代,香坊,2100
香坊大街-中山小区,香坊,2000
